Tipo movimiento,Fecha evento,Departamento,Municipio,Vereda,Longitud (°),Total de daños,Tipo movimiento (detalle),Subtipo movimiento,Subtipo movimiento (detalle)
Deslizamiento,2014-12-11,NARIÑO,SAN PABLO,YUNGUILLA,-76.995556,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-12-11,NARIÑO,LA CRUZ,LA CRUZ,-76.967778,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-12-10,NARIÑO,SAN PABLO,SAN PABLO,-77.012222,0.0,,Deslizamiento traslacional,
Flujo,2014-12-07,CAQUETÁ,MONTAÑITA,MONTAÑITA,-75.421389,0.0,Deslizamiento,Flujo de detritos,Deslizamiento por licuacion
Deslizamiento,2014-12-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.733283,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-12-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.733082,0.0,,Deslizamiento traslacional,
Flujo,2014-12-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.74957,0.0,,Flujo de detritos,
Deslizamiento,2014-11-29,NARIÑO,SAN PABLO,YUNGUILLA,-76.988889,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-11-29,NARIÑO,SAN PABLO,YUNGUILLA,-76.987778,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-11-29,NARIÑO,SAN PABLO,SAN PABLO,-77.011667,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-11-29,NARIÑO,SAN PABLO,LA CHORRERA,-77.033889,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-11-29,NARIÑO,SAN PABLO,BATEROS,-77.018333,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-11-29,NARIÑO,SAN PABLO,YUNGUILLA,-76.989167,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-11-24,NARIÑO,SAN PABLO,BRICE#O,-76.947222,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-11-24,NARIÑO,SAN PABLO,LAS JUNTAS,-77.006111,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-11-24,NARIÑO,SAN PABLO,BRICE#O,-76.955,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-11-24,NARIÑO,EL TABLÓN,APONTE,-77.029472,549639.0,,Deslizamiento rotacional,
Deslizamiento,2014-11-22,NARIÑO,SAN PABLO,BRICE#O,-76.956944,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-11-22,NARIÑO,SAN PABLO,FRANCIA,-76.958333,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-11-21,NARIÑO,SAN PABLO,BRICE#O,-76.971667,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-11-21,NARIÑO,SAN PABLO,LOS ROBLES,-76.967778,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-11-20,NARIÑO,SAN PABLO,LA CHORRERA,-77.035556,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-11-20,NARIÑO,SAN PABLO,LA CHORRERA,-77.04,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-11-20,NARIÑO,SAN PABLO,LA CHORRERA,-77.036111,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-11-19,NARIÑO,SAN PABLO,LA CHORRERA,-77.033056,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-11-15,TOLIMA,VILLARRICA,VILLARRICA,-74.606689,50.0,,Deslizamiento traslacional,
Deslizamiento,2014-11-11,NARIÑO,SAN PABLO,FRANCIA,-76.964167,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-11-11,CAUCA,PIENDAMÓ,PIENDAMÓ,-76.64915,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2014-11-11,CAUCA,PIENDAMÓ,PIENDAMÓ,-76.645283,0.0,Flujo,Deslizamiento rotacional,Flujo de lodo
Deslizamiento,2014-11-11,CAUCA,PIENDAMÓ,PIENDAMÓ,-76.641167,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2014-11-11,CAUCA,PIENDAMÓ,PIENDAMÓ,-76.640883,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2014-11-11,CAUCA,CAJIBÍO,CAJIBÍO,-76.640125,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2014-11-11,CAUCA,CAJIBÍO,CAJIBÍO,-76.635967,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2014-11-11,CAUCA,CAJIBÍO,CAJIBÍO,-76.635867,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2014-11-11,CAUCA,CAJIBÍO,CAJIBÍO,-76.638517,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-11-11,CAUCA,CAJIBÍO,CAJIBÍO,-76.64065,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2014-11-11,CAUCA,CAJIBÍO,CAJIBÍO,-76.639867,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2014-11-10,NARIÑO,SAN PABLO,FRANCIA,-76.961944,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-11-10,NARIÑO,SAN PABLO,FRANCIA,-76.956667,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-11-04,NARIÑO,SAN PABLO,EL ALTO,-76.933333,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-11-04,NARIÑO,SAN PABLO,RAMAL,-76.939444,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-11-04,NARIÑO,SAN PABLO,FRANCIA,-76.954444,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-11-03,CESAR,SAN ALBERTO,SAN ALBERTO,-73.312967,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-30,ANTIOQUIA,YONDÓ (Casabe),YONDÓ (Casabe),-74.344761,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-30,ANTIOQUIA,REMEDIOS,REMEDIOS,-74.605536,0.0,Flujo,Deslizamiento traslacional,Flujo de tierra
Deslizamiento,2014-10-27,ANTIOQUIA,REMEDIOS,REMEDIOS,-74.480917,0.0,Flujo,Deslizamiento traslacional,Flujo de lodo
Deslizamiento,2014-10-26,NARIÑO,SAN PABLO,RAMAL,-76.925,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-10-26,NARIÑO,SAN PABLO,FRANCIA,-76.948333,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-26,NARIÑO,SAN PABLO,RAMAL,-76.924167,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-10-26,NARIÑO,SAN PABLO,RAMAL,-76.924722,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-10-22,BOYACÁ,CUBARÁ,AGUA BLANCA,-72.209914,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-22,NORTE DE SANTANDER,CHITAGÁ,CHITAGÁ,-72.320025,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-22,NORTE DE SANTANDER,TOLEDO,SEGOVIA,-72.28525,0.0,,Deslizamiento traslacional,
Flujo,2014-10-22,NORTE DE SANTANDER,TOLEDO,SEGOVIA,-72.288561,0.0,,Flujo de detritos,
Flujo,2014-10-22,NORTE DE SANTANDER,TOLEDO,TOLEDO,-72.321728,0.0,,Deslizamiento por flujo,
Flujo,2014-10-22,NORTE DE SANTANDER,TOLEDO,TOLEDO,-72.237558,0.0,Flujo,Flujo de detritos,Flujo de tierra
Deslizamiento,2014-10-22,NORTE DE SANTANDER,TOLEDO,TOLEDO,-72.321728,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-22,NORTE DE SANTANDER,TOLEDO,SEGOVIA,-72.276789,0.0,,Deslizamiento traslacional,
Flujo,2014-10-22,BOYACÁ,CUBARÁ,AGUA BLANCA,-72.269811,0.0,,Flujo de detritos,
Flujo,2014-10-22,NORTE DE SANTANDER,TOLEDO,TOLEDO,-72.321728,0.0,,Flujo de detritos,
Deslizamiento,2014-10-20,NORTE DE SANTANDER,BUCARASICA,BUCARASICA,-72.922283,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-20,NARIÑO,SAN PABLO,FRANCIA,-76.9475,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-20,NARIÑO,SAN PABLO,FRANCIA,-76.946944,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-19,CUNDINAMA RCA,LA MESA,LA MESA,-74.458119,0.0,Caida,Deslizamiento traslacional,Caida de detritos
Deslizamiento,2014-10-18,BOYACÁ,ÚMBITA,ÚMBITA,-73.459522,1000.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-18,BOLÍVAR,SANTA ROSA DEL SUR,LOS CANELOS,-74.267856,0.0,Flujo,Deslizamiento traslacional planar,Flujo de tierra
Deslizamiento,2014-10-17,CAUCA,PIENDAMÓ,EL AGRADO,-76.631417,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2014-10-16,NARIÑO,SAN PABLO,LA CHORRERA,-77.038056,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-10-16,NARIÑO,SAN PABLO,LA CHORRERA,-77.036944,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-10-16,NARIÑO,SAN PABLO,FRANCIA,-76.944722,0.0,,Deslizamiento traslacional,
Flujo,2014-10-15,NARIÑO,SAN PABLO,LA CHORRERA,-77.04,0.0,,Flujo de lodo,
Flujo,2014-10-14,NARIÑO,SAN PABLO,LA CHORRERA,-77.038889,0.0,,Flujo de lodo,
Deslizamiento,2014-10-14,PUTUMAYO,PUERTO ASÍS,PUERTO ASÍS,-76.619764,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-11,NORTE DE SANTANDER,BUCARASICA,LAS FORTUNAS,-72.869367,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-09,BOLÍVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,-74.252633,0.0,Flujo,Deslizamiento traslacional,Flujo de tierra
Deslizamiento,2014-10-09,BOLÍVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,-74.252633,0.0,Flujo,Deslizamiento traslacional,Flujo de tierra
Flujo,2014-10-06,NARIÑO,SAN PABLO,LA CHORRERA,-77.0375,0.0,,Deslizamiento por flujo,
Deslizamiento,2014-10-06,NARIÑO,SAN PABLO,LA CHORRERA,-77.036944,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-06,BOLÍVAR,MONTECRIS TO,MONTECRIS TO,-74.490569,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-05,NORTE DE SANTANDER,VILLA CARO,VILLA CARO,-72.9854,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-05,CASANARE,RECETOR,RECETOR,-72.781972,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2014-10-05,CASANARE,RECETOR,RECETOR,-72.781556,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2014-10-03,RISARALDA,PEREIRA,PEREIRA,-75.737222,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-03,BOYACÁ,LA CAPILLA,LA CAPILLA,-73.488,3000.0,Reptación,Deslizamiento traslacional,Reptacion de suelos
Deslizamiento,2014-10-02,ANTIOQUIA,REMEDIOS,LA CRUZADA,-74.5539,0.0,Deslizamiento,Deslizamiento rotacional,Deslizamiento traslacional
Deslizamiento,2014-10-02,ANTIOQUIA,REMEDIOS,REMEDIOS,-74.5406,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-02,ANTIOQUIA,REMEDIOS,REMEDIOS,-74.334369,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-10-02,ANTIOQUIA,REMEDIOS,REMEDIOS,-74.476067,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2014-10-02,NARIÑO,SAN PABLO,LA CHORRERA,-77.036944,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-02,NARIÑO,SAN PABLO,LA CHORRERA,-77.031389,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-10-02,ANTIOQUIA,YONDÓ (Casabe),YONDÓ (Casabe),-74.347183,0.0,Flujo,Deslizamiento rotacional,Flujo de lodo
Deslizamiento,2014-10-01,NORTE DE SANTANDER,CHINÁCOTA,CHINÁCOTA,-72.573556,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-01,NORTE DE SANTANDER,CHINÁCOTA,CHINÁCOTA,-72.57303,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-01,VALLE DEL CAUCA,YUMBO,SAN MARCOS,-76.454742,0.0,Caida,Deslizamiento traslacional,Caida de detritos
Deslizamiento,2014-10-01,NORTE DE SANTANDER,LOURDES,LOURDES,-72.860056,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-01,NORTE DE SANTANDER,LOURDES,LOURDES,-72.859456,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-01,BOYACÁ,CHIVOR,CHIVOR,-73.356292,300.0,Caida,Deslizamiento traslacional,Caida de Tierras
Deslizamiento,2014-10-01,CAUCA,CAJIBÍO,CAMPOALEG RE,-76.677038,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-10-01,BOLÍVAR,SANTA ROSA DEL SUR,VILLA FLOR,-74.248161,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-10-01,ANTIOQUIA,YONDÓ (Casabe),YONDÓ (Casabe),-74.341667,0.0,Reptación,Deslizamiento rotacional,Reptacion de suelos
Deslizamiento,2014-10-01,ANTIOQUIA,REMEDIOS,REMEDIOS,-74.365069,0.0,Caida,Deslizamiento rotacional,Caida de detritos
Deslizamiento,2014-10-01,ANTIOQUIA,YONDÓ (Casabe),YONDÓ (Casabe),-74.134792,0.0,Caida,Deslizamiento traslacional,Caida de detritos
Flujo,2014-10-01,BOYACÁ,CUBARÁ,CUBARÁ,-72.201,0.0,,Flujo de detritos,
Deslizamiento,2014-09-30,ANTIOQUIA,REMEDIOS,REMEDIOS,-74.486817,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2014-09-29,CAQUETÁ,FLORENCIA,FLORENCIA,-75.650728,0.0,Flujo,Deslizamiento traslacional en cuña,Flujo de detritos
Deslizamiento,2014-09-25,NORTE DE SANTANDER,TOLEDO,TOLEDO,-72.472012,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2014-09-24,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.490084,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-09-24,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.477689,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-09-24,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.461729,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2014-09-24,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.476513,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2014-09-24,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.515425,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-09-24,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.46975,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-09-24,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.478139,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-09-24,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.486093,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-09-24,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.481242,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-09-24,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.477054,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-09-24,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.517722,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-09-24,NORTE DE SANTANDER,CHINÁCOTA,CHINÁCOTA,-72.562128,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-09-24,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.475142,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-09-24,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.493408,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2014-09-24,NORTE DE SANTANDER,HERRÁN,HERRÁN,-72.500502,0.0,,Deslizamiento traslacional,
Flujo,2014-09-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.691236,0.0,,Flujo de detritos,
Flujo,2014-09-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.690272,0.0,,Flujo de detritos,
Deslizamiento,2014-09-01,HUILA,SUAZA,GUAYABAL,-75.803764,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-08-21,BOYACÁ,CUBARÁ,CUBARÁ,-72.184636,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-08-20,NORTE DE SANTANDER,TOLEDO,TOLEDO,-72.187687,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-08-20,BOYACÁ,CAMPOHER MOSO,CAMPOHER MOSO,-73.150597,3200.0,Caida,Deslizamiento traslacional,Caida de detritos
Flujo,2014-08-20,NORTE DE SANTANDER,TOLEDO,TOLEDO,-72.321728,0.0,Flujo,Flujo de tierra,Flujo de detritos
Deslizamiento,2014-08-20,NORTE DE SANTANDER,TOLEDO,TOLEDO,-72.237669,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-08-20,NARIÑO,POLICARPA,POLICARPA,-77.538306,0.0,Caida,Deslizamiento traslacional,Caida de Tierras
Deslizamiento,2014-08-20,NORTE DE SANTANDER,TOLEDO,TOLEDO,-72.260239,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-08-20,BOYACÁ,CUBARÁ,CUBARÁ,-72.197989,0.0,,Deslizamiento traslacional,
Flujo,2014-08-20,NORTE DE SANTANDER,TOLEDO,TOLEDO,-72.186303,0.0,,Flujo de detritos,
Deslizamiento,2014-08-19,CAQUETÁ,PUERTO RICO,PUERTO RICO,-75.123839,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-08-19,NORTE DE SANTANDER,TOLEDO,TOLEDO,-72.298725,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-08-15,CASANARE,CHÁMEZA,CHÁMEZA,-72.817194,0.0,Caida,Deslizamiento traslacional,Caida de roca
Flujo,2014-08-01,NORTE DE SANTANDER,DURANIA,DURANIA,-72.678646,0.0,,Flujo de tierra,
Flujo,2014-08-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.698658,0.0,,Flujo de tierra,
Deslizamiento,2014-07-29,CALDAS,ARANZAZU,ARANZAZU,-75.493056,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-07-29,CALDAS,MARMATO,CABRAS,-75.602056,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-07-29,CALDAS,ARANZAZU,ARANZAZU,-75.491111,0.0,Flujo,Deslizamiento traslacional,Flujo de tierra
Deslizamiento,2014-07-15,CHOCÓ,QUIBDÓ,QUIBDÓ,-76.651216,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-07-10,SANTANDER,MÁLAGA,TIERRA BLANCA,-72.714444,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2014-07-10,SANTANDER,MÁLAGA,TIERRA BLANCA,-72.718611,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-07-08,BOYACÁ,SANTA MARÍA,SANTA MARÍA,-73.256203,30000.0,Flujo,Deslizamiento traslacional,Avalancha de detritos
Flujo,2014-07-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.67607,0.0,,Flujo de detritos,
Flujo,2014-07-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.676426,0.0,,Flujo de detritos,
Deslizamiento,2014-07-01,NORTE DE SANTANDER,DURANIA,DURANIA,-72.666772,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-06-23,BOYACÁ,SOMONDOC O,SOMONDOC O,-73.431028,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-06-20,BOYACÁ,JENESANO,JENESANO,-73.335167,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-06-14,CAQUETÁ,SAN JOSÉ DEL FRAGUA,SAN JOSÉ DEL FRAGUA,-76.276833,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2014-06-13,BOYACÁ,SAN LUIS DE GACENO,SAN LUIS DE GACENO,-73.150703,6000.0,Reptación,Deslizamiento rotacional,Reptacion de suelos
Deslizamiento,2014-06-13,BOYACÁ,SAN LUIS DE GACENO,SAN LUIS DE GACENO,-73.154819,0.0,Reptación,Deslizamiento rotacional,Reptacion de suelos
Deslizamiento,2014-06-10,NARIÑO,RICAURTE,RICAURTE,-77.987617,0.0,Flujo,Deslizamiento rotacional,Flujo de detritos
Deslizamiento,2014-06-10,NARIÑO,RICAURTE,RICAURTE,-78.022767,0.0,Flujo,Deslizamiento rotacional,Flujo de detritos
Deslizamiento,2014-06-10,NARIÑO,RICAURTE,RICAURTE,-78.025283,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2014-06-10,NARIÑO,RICAURTE,RICAURTE,-78.026017,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2014-06-10,BOLÍVAR,SANTA ROSA DEL SUR,LOS CANELOS,-74.264089,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-06-10,BOLÍVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,-74.163625,0.0,Flujo,Deslizamiento traslacional,Flujo de lodo
Deslizamiento,2014-06-10,BOYACÁ,GUATEQUE,CHORRO DE ORO,-73.488972,0.0,Deslizamiento,Deslizamiento rotacional,Deslizamiento traslacional
Deslizamiento,2014-06-07,BOYACÁ,CHIVOR,CHIVOR,-73.371492,15000.0,Caida,Deslizamiento traslacional,Caida de Tierras
Deslizamiento,2014-06-04,META,VILLAVICENC IO,VILLAVICENC IO,-73.71585,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-06-03,NARIÑO,EL ROSARIO,EL ROSARIO,-77.486111,0.0,Caida,Deslizamiento rotacional,Caida de Tierras
Deslizamiento,2014-06-03,CESAR,LA JAGUA DE IBIRICO,LA JAGUA DE IBIRICO,-73.19495,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-06-01,CESAR,PAILITAS,PAILITAS,-73.604636,0.0,Caida,Deslizamiento rotacional,Caida de detritos
Deslizamiento,2014-06-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.689024,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-06-01,CALDAS,MARMATO,LA GARRUCHA,-75.587875,0.0,,Deslizamiento traslacional,
Flujo,2014-06-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.707338,0.0,,Flujo de tierra,
Deslizamiento,2014-06-01,CESAR,PAILITAS,PAILITAS,-73.586242,0.0,Flujo,Deslizamiento traslacional,Flujo de tierra
Deslizamiento,2014-06-01,BOYACÁ,CHITA,CHIPAVIEJO,-72.480996,0.0,Flujo,Deslizamiento rotacional,Flujo de detritos
Flujo,2014-06-01,BOYACÁ,CHITA,CHIPAVIEJO,-72.475472,0.0,,Avalancha de detritos,
Flujo,2014-06-01,NORTE DE SANTANDER,SANTIAGO,SANTIAGO,-72.708188,0.0,,Flujo de detritos,
Deslizamiento,2014-06-01,CESAR,PAILITAS,PAILITAS,-73.600739,0.0,Flujo,Deslizamiento rotacional,Flujo de detritos
Deslizamiento,2014-05-25,PUTUMAYO,PUERTO ASÍS,PUERTO ASÍS,-76.619764,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-05-23,SANTANDER,MÁLAGA,VENTA QUEMADA,-72.715833,0.0,Flujo,Deslizamiento rotacional,Flujo de detritos
Deslizamiento,2014-05-22,CAUCA,PIENDAMÓ,EL AGRADO,-76.60445,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2014-05-22,BOYACÁ,VENTAQUE MADA,VENTAQUE MADA,-73.472558,3500.0,,Deslizamiento traslacional,
Flujo,2014-05-21,NORTE DE SANTANDER,TOLEDO,TOLEDO,-72.27015,0.0,,Flujo de detritos,
Deslizamiento,2014-05-17,BOYACÁ,SAN LUIS DE GACENO,GUAMAL,-73.135003,3000.0,,Deslizamiento rotacional,
Deslizamiento,2014-05-17,BOYACÁ,SAN LUIS DE GACENO,SAN LUIS DE GACENO,-73.134833,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-05-16,PUTUMAYO,PUERTO ASÍS,PUERTO ASÍS,-76.569764,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-05-15,BOYACÁ,PAYA,PAYA,-72.440167,0.0,Flujo,Deslizamiento rotacional,Flujo de detritos
Flujo,2014-05-13,CAQUETÁ,FLORENCIA,FLORENCIA,-75.717397,0.0,,Flujo de detritos,
Deslizamiento,2014-05-12,BOYACÁ,GARAGOA,GARAGOA,-73.389497,3000.0,Caida,Deslizamiento rotacional,Caida de Tierras
Deslizamiento,2014-05-12,PUTUMAYO,PUERTO ASÍS,PUERTO ASÍS,-76.569764,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-05-10,BOYACÁ,LA CAPILLA,LA CAPILLA,-73.443278,11300.0,,Deslizamiento traslacional,
Deslizamiento,2014-05-10,BOYACÁ,SANTA MARÍA,SANTA MARÍA,-73.213303,0.0,Flujo,Deslizamiento traslacional,Flujo de tierra
Deslizamiento,2014-05-10,BOLÍVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,-74.12055,0.0,Reptación,Deslizamiento rotacional,Reptacion de suelos
Deslizamiento,2014-05-03,SANTANDER,CARCASÍ,EL TOBAL,-72.5975,0.0,Caida,Deslizamiento rotacional,Caida de roca
Deslizamiento,2014-05-01,VALLE DEL CAUCA,JAMUNDÍ,JAMUNDÍ,-76.696183,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2014-05-01,SANTANDER,ENCISO,ENCISO,-72.690278,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-05-01,SANTANDER,ENCISO,ENCISO,-72.6925,0.0,Reptación,Deslizamiento traslacional,Reptacion de suelos
Deslizamiento,2014-04-30,ANTIOQUIA,YONDÓ (Casabe),YONDÓ (Casabe),-74.358342,0.0,,Deslizamiento rotacional,
Deslizamiento,2014-04-30,ANTIOQUIA,REMEDIOS,REMEDIOS,-74.476694,0.0,Flujo,Deslizamiento rotacional,Flujo de tierra
Deslizamiento,2014-04-30,ANTIOQUIA,REMEDIOS,REMEDIOS,-74.479333,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2014-04-28,BOLÍVAR,SAN PABLO,SAN PABLO,-74.024167,0.0,Flujo,Deslizamiento rotacional,Flujo de lodo
Deslizamiento,2014-04-26,SANTANDER,CARCASÍ,BITARIGUA,-72.601944,0.0,Reptación,Deslizamiento rotacional,Reptacion de suelos
Deslizamiento,2014-04-26,CAQUETÁ,SAN VICENTE DEL CAGUÁN,SAN VICENTE DEL CAGUÁN,-74.876603,0.0,,Deslizamiento traslacional,
Deslizamiento,2014-04-25,SANTANDER,CARCASÍ,BITARIGUA,-72.606389,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2014-04-25,SANTANDER,CARCASÍ,EL ROSAL,-72.612222,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2014-04-24,SANTANDER,CARCASÍ,EL ROSAL,-72.609167,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2014-04-24,SANTANDER,CARCASÍ,EL ROSAL,-72.607778,0.0,Flujo,Deslizamiento rotacional,Flujo de tierra
Deslizamiento,2014-04-22,BOYACÁ,LA CAPILLA,LA CAPILLA,-73.442722,2400.0,,Deslizamiento traslacional,
Deslizamiento,2014-04-22,BOYACÁ,SANTA MARÍA,SANTA MARÍA,-73.234803,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
